run_id,framework,framework_commit,task_id,task_name,replicate_id,seed,model_id,runtime_version,start_timestamp,end_timestamp,wall_clock_seconds,stopping_reason,pass_fail,expressiveness_status,files_added,files_modified,public_api_changes,dependency_edges_added,core_touched,external_propagation,normalized_propagation,propagation_radius,repair_iterations,tokens_in,tokens_out,tool_calls,manifest_path,diff_path
RUN-T10-AGE-R5,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T10,Real-time Stream Observation,5,4717,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985799.0,1789985970.52,171.52,success,pass,expressible,1,0,0,0,0,0,0.0,0,1,8680,2103,10,research/results/manifests\RUN-T10-AGE-R5.json,research/results/diffs\RUN-T10-AGE-R5.patch
RUN-T10-LAN-R1,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T10,Real-time Stream Observation,1,4734,claude-3-7-sonnet-20250219,Python 3.14.2,1789985736.43,1789985897.4,160.97,success,pass,expressible,1,1,1,1,0,1,0.5,2,3,10092,825,4,research/results/manifests\RUN-T10-LAN-R1.json,research/results/diffs\RUN-T10-LAN-R1.patch
RUN-T10-LAN-R2,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T10,Real-time Stream Observation,2,4751,claude-3-7-sonnet-20250219,Python 3.14.2,1789985808.89,1789985966.11,157.22,success,pass,expressible,2,2,0,2,0,2,0.5,2,2,5803,1781,7,research/results/manifests\RUN-T10-LAN-R2.json,research/results/diffs\RUN-T10-LAN-R2.patch
RUN-T10-LAN-R3,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T10,Real-time Stream Observation,3,4768,claude-3-7-sonnet-20250219,Python 3.14.2,1789985744.48,1789985832.77,88.29,success,pass,expressible,1,2,0,2,0,2,0.6667,2,2,6902,1412,11,research/results/manifests\RUN-T10-LAN-R3.json,research/results/diffs\RUN-T10-LAN-R3.patch
RUN-T10-LAN-R4,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T10,Real-time Stream Observation,4,4785,claude-3-7-sonnet-20250219,Python 3.14.2,1789985699.29,1789985832.68,133.39,success,pass,expressible,1,2,0,2,0,2,0.6667,2,3,11132,1751,5,research/results/manifests\RUN-T10-LAN-R4.json,research/results/diffs\RUN-T10-LAN-R4.patch
RUN-T10-LAN-R5,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T10,Real-time Stream Observation,5,4802,claude-3-7-sonnet-20250219,Python 3.14.2,1789985703.16,1789985830.45,127.29,success,pass,expressible,2,1,0,1,0,1,0.3333,2,3,4703,1456,17,research/results/manifests\RUN-T10-LAN-R5.json,research/results/diffs\RUN-T10-LAN-R5.patch
RUN-T10-PYD-R1,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T10,Real-time Stream Observation,1,4819,claude-3-7-sonnet-20250219,Python 3.14.2,1789985828.34,1789985881.42,53.08,success,pass,expressible,1,2,0,2,0,2,0.6667,1,3,4964,1077,12,research/results/manifests\RUN-T10-PYD-R1.json,research/results/diffs\RUN-T10-PYD-R1.patch
RUN-T10-PYD-R2,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T10,Real-time Stream Observation,2,4836,claude-3-7-sonnet-20250219,Python 3.14.2,1789985834.79,1789985905.15,70.36,success,pass,expressible,1,1,0,1,0,1,0.5,1,3,8253,1597,4,research/results/manifests\RUN-T10-PYD-R2.json,research/results/diffs\RUN-T10-PYD-R2.patch
RUN-T10-PYD-R3,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T10,Real-time Stream Observation,3,4853,claude-3-7-sonnet-20250219,Python 3.14.2,1789985841.85,1789985912.53,70.68,success,pass,expressible,1,2,0,2,0,2,0.6667,1,2,7520,837,4,research/results/manifests\RUN-T10-PYD-R3.json,research/results/diffs\RUN-T10-PYD-R3.patch
RUN-T10-PYD-R4,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T10,Real-time Stream Observation,4,4870,claude-3-7-sonnet-20250219,Python 3.14.2,1789985836.18,1789985912.14,75.96,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,6090,1571,7,research/results/manifests\RUN-T10-PYD-R4.json,research/results/diffs\RUN-T10-PYD-R4.patch
RUN-T10-PYD-R5,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T10,Real-time Stream Observation,5,4887,claude-3-7-sonnet-20250219,Python 3.14.2,1789985710.65,1789985817.27,106.62,success,pass,expressible,1,2,0,2,0,2,0.6667,1,3,4892,2464,14,research/results/manifests\RUN-T10-PYD-R5.json,research/results/diffs\RUN-T10-PYD-R5.patch
RUN-T10-OPE-R1,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T10,Real-time Stream Observation,1,4904,claude-3-7-sonnet-20250219,Python 3.14.2,1789985757.75,1789985894.8,137.05,success,pass,expressible,1,2,0,2,0,2,0.6667,2,3,9484,1743,15,research/results/manifests\RUN-T10-OPE-R1.json,research/results/diffs\RUN-T10-OPE-R1.patch
RUN-T10-OPE-R2,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T10,Real-time Stream Observation,2,4921,claude-3-7-sonnet-20250219,Python 3.14.2,1789985825.77,1789985973.21,147.44,success,pass,expressible,1,1,0,1,0,1,0.5,2,2,4698,2163,7,research/results/manifests\RUN-T10-OPE-R2.json,research/results/diffs\RUN-T10-OPE-R2.patch
RUN-T10-OPE-R3,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T10,Real-time Stream Observation,3,4938,claude-3-7-sonnet-20250219,Python 3.14.2,1789985838.04,1789985969.25,131.21,success,pass,expressible,1,1,1,1,0,1,0.5,2,3,6292,2133,5,research/results/manifests\RUN-T10-OPE-R3.json,research/results/diffs\RUN-T10-OPE-R3.patch
RUN-T10-OPE-R4,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T10,Real-time Stream Observation,4,4955,claude-3-7-sonnet-20250219,Python 3.14.2,1789985747.71,1789985890.44,142.73,success,pass,expressible,1,2,0,2,0,2,0.6667,2,3,11501,2499,6,research/results/manifests\RUN-T10-OPE-R4.json,research/results/diffs\RUN-T10-OPE-R4.patch
RUN-T10-OPE-R5,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T10,Real-time Stream Observation,5,4972,claude-3-7-sonnet-20250219,Python 3.14.2,1789985730.79,1789985835.72,104.93,success,pass,expressible,2,2,0,2,0,2,0.5,2,2,3578,1096,5,research/results/manifests\RUN-T10-OPE-R5.json,research/results/diffs\RUN-T10-OPE-R5.patch
RUN-T10-MIC-R1,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T10,Real-time Stream Observation,1,4989,claude-3-7-sonnet-20250219,Python 3.14.2,1789985755.02,1789985848.29,93.27,success,pass,expressible,1,1,1,1,0,1,0.5,1,2,3729,2274,4,research/results/manifests\RUN-T10-MIC-R1.json,research/results/diffs\RUN-T10-MIC-R1.patch
RUN-T10-MIC-R2,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T10,Real-time Stream Observation,2,5006,claude-3-7-sonnet-20250219,Python 3.14.2,1789985864.57,1789986011.39,146.82,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,7291,818,9,research/results/manifests\RUN-T10-MIC-R2.json,research/results/diffs\RUN-T10-MIC-R2.patch
RUN-T10-MIC-R3,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T10,Real-time Stream Observation,3,5023,claude-3-7-sonnet-20250219,Python 3.14.2,1789985757.36,1789985868.8,111.44,success,pass,expressible,1,2,0,2,0,2,0.6667,1,3,10930,1876,14,research/results/manifests\RUN-T10-MIC-R3.json,research/results/diffs\RUN-T10-MIC-R3.patch
RUN-T10-MIC-R4,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T10,Real-time Stream Observation,4,5040,claude-3-7-sonnet-20250219,Python 3.14.2,1789985712.56,1789985882.28,169.72,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,4755,809,6,research/results/manifests\RUN-T10-MIC-R4.json,research/results/diffs\RUN-T10-MIC-R4.patch
RUN-T10-MIC-R5,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T10,Real-time Stream Observation,5,5057,claude-3-7-sonnet-20250219,Python 3.14.2,1789985799.29,1789985938.6,139.31,success,pass,expressible,2,1,0,1,0,1,0.3333,1,2,3591,1278,15,research/results/manifests\RUN-T10-MIC-R5.json,research/results/diffs\RUN-T10-MIC-R5.patch
RUN-T10-DEE-R1,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T10,Real-time Stream Observation,1,5074,claude-3-7-sonnet-20250219,Node v22.16.0,1789985739.07,1789985846.37,107.3,success,pass,expressible,2,3,1,3,0,3,0.6,2,4,7393,1035,17,research/results/manifests\RUN-T10-DEE-R1.json,research/results/diffs\RUN-T10-DEE-R1.patch
RUN-T10-DEE-R2,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T10,Real-time Stream Observation,2,5091,claude-3-7-sonnet-20250219,Node v22.16.0,1789985834.09,1789985951.99,117.9,success,pass,expressible,2,1,1,1,0,1,0.3333,2,4,6972,2435,18,research/results/manifests\RUN-T10-DEE-R2.json,research/results/diffs\RUN-T10-DEE-R2.patch
RUN-T10-DEE-R3,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T10,Real-time Stream Observation,3,5108,claude-3-7-sonnet-20250219,Node v22.16.0,1789985739.98,1789985801.58,61.6,success,pass,expressible,2,2,0,2,0,2,0.5,2,3,11756,1521,18,research/results/manifests\RUN-T10-DEE-R3.json,research/results/diffs\RUN-T10-DEE-R3.patch
RUN-T10-DEE-R4,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T10,Real-time Stream Observation,4,5125,claude-3-7-sonnet-20250219,Node v22.16.0,1789985853.56,1789985937.36,83.8,success,pass,expressible,2,2,0,2,0,2,0.5,2,3,7837,1349,17,research/results/manifests\RUN-T10-DEE-R4.json,research/results/diffs\RUN-T10-DEE-R4.patch
RUN-T10-DEE-R5,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T10,Real-time Stream Observation,5,5142,claude-3-7-sonnet-20250219,Node v22.16.0,1789985776.26,1789985948.8,172.54,success,pass,expressible,2,4,0,4,0,4,0.6667,2,3,7672,2378,18,research/results/manifests\RUN-T10-DEE-R5.json,research/results/diffs\RUN-T10-DEE-R5.patch
RUN-T11-AGE-R1,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T11,Controlled Interruption and Resumption,1,5159,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985862.09,1789985934.62,72.53,success,pass,expressible,1,0,0,0,0,0,0.0,0,1,4849,2169,5,research/results/manifests\RUN-T11-AGE-R1.json,research/results/diffs\RUN-T11-AGE-R1.patch
RUN-T11-AGE-R2,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T11,Controlled Interruption and Resumption,2,5176,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985870.92,1789985948.92,78.0,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,7700,2126,12,research/results/manifests\RUN-T11-AGE-R2.json,research/results/diffs\RUN-T11-AGE-R2.patch
RUN-T11-AGE-R3,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T11,Controlled Interruption and Resumption,3,5193,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985787.7,1789985938.21,150.51,success,pass,expressible,1,0,0,0,0,0,0.0,0,1,10989,1681,10,research/results/manifests\RUN-T11-AGE-R3.json,research/results/diffs\RUN-T11-AGE-R3.patch
RUN-T11-AGE-R4,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T11,Controlled Interruption and Resumption,4,5210,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985824.53,1789985998.97,174.44,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,3683,1346,15,research/results/manifests\RUN-T11-AGE-R4.json,research/results/diffs\RUN-T11-AGE-R4.patch
RUN-T11-AGE-R5,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T11,Controlled Interruption and Resumption,5,5227,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985821.98,1789985894.68,72.7,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,8391,2281,10,research/results/manifests\RUN-T11-AGE-R5.json,research/results/diffs\RUN-T11-AGE-R5.patch
RUN-T11-LAN-R1,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T11,Controlled Interruption and Resumption,1,5244,claude-3-7-sonnet-20250219,Python 3.14.2,1789985744.67,1789985882.84,138.17,success,pass,expressible,1,1,0,1,0,1,0.5,2,4,6550,1802,9,research/results/manifests\RUN-T11-LAN-R1.json,research/results/diffs\RUN-T11-LAN-R1.patch
RUN-T11-LAN-R2,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T11,Controlled Interruption and Resumption,2,5261,claude-3-7-sonnet-20250219,Python 3.14.2,1789985882.58,1789985988.46,105.88,success,pass,expressible,1,1,0,1,0,1,0.5,2,2,4193,2434,4,research/results/manifests\RUN-T11-LAN-R2.json,research/results/diffs\RUN-T11-LAN-R2.patch
RUN-T11-LAN-R3,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T11,Controlled Interruption and Resumption,3,5278,claude-3-7-sonnet-20250219,Python 3.14.2,1789985854.09,1789985899.62,45.53,success,pass,expressible,1,0,0,0,0,0,0.0,0,3,7924,1802,8,research/results/manifests\RUN-T11-LAN-R3.json,research/results/diffs\RUN-T11-LAN-R3.patch
RUN-T11-LAN-R4,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T11,Controlled Interruption and Resumption,4,5295,claude-3-7-sonnet-20250219,Python 3.14.2,1789985705.79,1789985755.6,49.81,success,pass,expressible,1,1,0,1,0,1,0.5,2,2,10185,2466,13,research/results/manifests\RUN-T11-LAN-R4.json,research/results/diffs\RUN-T11-LAN-R4.patch
RUN-T11-LAN-R5,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T11,Controlled Interruption and Resumption,5,5312,claude-3-7-sonnet-20250219,Python 3.14.2,1789985867.22,1789986005.38,138.16,success,pass,expressible,2,1,0,1,0,1,0.3333,2,3,4906,1908,18,research/results/manifests\RUN-T11-LAN-R5.json,research/results/diffs\RUN-T11-LAN-R5.patch
RUN-T11-PYD-R1,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T11,Controlled Interruption and Resumption,1,5329,claude-3-7-sonnet-20250219,Python 3.14.2,1789985729.52,1789985814.28,84.76,success,pass,expressible,1,2,1,2,0,2,0.6667,1,2,4536,1543,9,research/results/manifests\RUN-T11-PYD-R1.json,research/results/diffs\RUN-T11-PYD-R1.patch
RUN-T11-PYD-R2,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T11,Controlled Interruption and Resumption,2,5346,claude-3-7-sonnet-20250219,Python 3.14.2,1789985790.9,1789985855.45,64.55,success,pass,expressible,2,2,0,2,0,2,0.5,1,2,9627,2354,16,research/results/manifests\RUN-T11-PYD-R2.json,research/results/diffs\RUN-T11-PYD-R2.patch
RUN-T11-PYD-R3,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T11,Controlled Interruption and Resumption,3,5363,claude-3-7-sonnet-20250219,Python 3.14.2,1789985738.15,1789985866.33,128.18,success,pass,expressible,2,1,0,1,0,1,0.3333,1,3,11444,1813,16,research/results/manifests\RUN-T11-PYD-R3.json,research/results/diffs\RUN-T11-PYD-R3.patch
RUN-T11-PYD-R4,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T11,Controlled Interruption and Resumption,4,5380,claude-3-7-sonnet-20250219,Python 3.14.2,1789985710.08,1789985878.37,168.29,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,5117,1891,10,research/results/manifests\RUN-T11-PYD-R4.json,research/results/diffs\RUN-T11-PYD-R4.patch
RUN-T11-PYD-R5,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T11,Controlled Interruption and Resumption,5,5397,claude-3-7-sonnet-20250219,Python 3.14.2,1789985722.43,1789985805.78,83.35,success,pass,expressible,1,2,0,2,0,2,0.6667,1,3,9833,2436,6,research/results/manifests\RUN-T11-PYD-R5.json,research/results/diffs\RUN-T11-PYD-R5.patch
RUN-T11-OPE-R1,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T11,Controlled Interruption and Resumption,1,5414,claude-3-7-sonnet-20250219,Python 3.14.2,1789985873.65,1789986002.08,128.43,success,pass,expressible,1,2,0,2,0,2,0.6667,2,3,11133,1877,15,research/results/manifests\RUN-T11-OPE-R1.json,research/results/diffs\RUN-T11-OPE-R1.patch
RUN-T11-OPE-R2,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T11,Controlled Interruption and Resumption,2,5431,claude-3-7-sonnet-20250219,Python 3.14.2,1789985713.56,1789985780.64,67.08,success,pass,expressible,1,1,0,1,0,1,0.5,2,3,3780,1591,7,research/results/manifests\RUN-T11-OPE-R2.json,research/results/diffs\RUN-T11-OPE-R2.patch
RUN-T11-OPE-R3,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T11,Controlled Interruption and Resumption,3,5448,claude-3-7-sonnet-20250219,Python 3.14.2,1789985851.38,1789986017.96,166.58,success,pass,expressible,1,2,0,2,0,2,0.6667,2,3,8789,2220,7,research/results/manifests\RUN-T11-OPE-R3.json,research/results/diffs\RUN-T11-OPE-R3.patch
RUN-T11-OPE-R4,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T11,Controlled Interruption and Resumption,4,5465,claude-3-7-sonnet-20250219,Python 3.14.2,1789985757.36,1789985890.18,132.82,success,pass,expressible,1,1,0,1,0,1,0.5,2,2,5714,1928,14,research/results/manifests\RUN-T11-OPE-R4.json,research/results/diffs\RUN-T11-OPE-R4.patch
RUN-T11-OPE-R5,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T11,Controlled Interruption and Resumption,5,5482,claude-3-7-sonnet-20250219,Python 3.14.2,1789985799.76,1789985909.03,109.27,success,pass,expressible,1,1,0,1,0,1,0.5,2,3,4400,2398,18,research/results/manifests\RUN-T11-OPE-R5.json,research/results/diffs\RUN-T11-OPE-R5.patch
RUN-T11-MIC-R1,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T11,Controlled Interruption and Resumption,1,5499,claude-3-7-sonnet-20250219,Python 3.14.2,1789985756.13,1789985873.24,117.11,success,pass,expressible,2,2,0,2,0,2,0.5,1,2,3582,811,8,research/results/manifests\RUN-T11-MIC-R1.json,research/results/diffs\RUN-T11-MIC-R1.patch
RUN-T11-MIC-R2,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T11,Controlled Interruption and Resumption,2,5516,claude-3-7-sonnet-20250219,Python 3.14.2,1789985888.64,1789986011.19,122.55,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,10071,1472,16,research/results/manifests\RUN-T11-MIC-R2.json,research/results/diffs\RUN-T11-MIC-R2.patch
RUN-T11-MIC-R3,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T11,Controlled Interruption and Resumption,3,5533,claude-3-7-sonnet-20250219,Python 3.14.2,1789985793.81,1789985918.99,125.18,success,pass,expressible,2,2,0,2,0,2,0.5,1,3,11629,1319,17,research/results/manifests\RUN-T11-MIC-R3.json,research/results/diffs\RUN-T11-MIC-R3.patch
RUN-T11-MIC-R4,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T11,Controlled Interruption and Resumption,4,5550,claude-3-7-sonnet-20250219,Python 3.14.2,1789985752.69,1789985905.38,152.69,success,pass,expressible,1,2,1,2,0,2,0.6667,1,2,4213,1905,16,research/results/manifests\RUN-T11-MIC-R4.json,research/results/diffs\RUN-T11-MIC-R4.patch
RUN-T11-MIC-R5,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T11,Controlled Interruption and Resumption,5,5567,claude-3-7-sonnet-20250219,Python 3.14.2,1789985714.59,1789985795.5,80.91,success,pass,expressible,1,1,0,1,0,1,0.5,1,3,9178,1938,13,research/results/manifests\RUN-T11-MIC-R5.json,research/results/diffs\RUN-T11-MIC-R5.patch
RUN-T11-DEE-R1,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T11,Controlled Interruption and Resumption,1,5584,claude-3-7-sonnet-20250219,Node v22.16.0,1789985698.57,1789985789.62,91.05,expressiveness_failure,fail,non_expressible,2,2,0,2,0,2,0.5,2,4,8420,890,10,research/results/manifests\RUN-T11-DEE-R1.json,research/results/diffs\RUN-T11-DEE-R1.patch
RUN-T11-DEE-R2,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T11,Controlled Interruption and Resumption,2,5601,claude-3-7-sonnet-20250219,Node v22.16.0,1789985849.3,1789985948.73,99.43,expressiveness_failure,fail,non_expressible,2,2,0,2,0,2,0.5,2,3,9919,1181,7,research/results/manifests\RUN-T11-DEE-R2.json,research/results/diffs\RUN-T11-DEE-R2.patch
RUN-T11-DEE-R3,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T11,Controlled Interruption and Resumption,3,5618,claude-3-7-sonnet-20250219,Node v22.16.0,1789985774.38,1789985850.01,75.63,expressiveness_failure,fail,non_expressible,2,2,0,2,0,2,0.5,2,4,8837,1496,11,research/results/manifests\RUN-T11-DEE-R3.json,research/results/diffs\RUN-T11-DEE-R3.patch
RUN-T11-DEE-R4,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T11,Controlled Interruption and Resumption,4,5635,claude-3-7-sonnet-20250219,Node v22.16.0,1789985782.91,1789985912.27,129.36,expressiveness_failure,fail,non_expressible,2,3,0,3,0,3,0.6,2,4,6144,1530,10,research/results/manifests\RUN-T11-DEE-R4.json,research/results/diffs\RUN-T11-DEE-R4.patch
RUN-T11-DEE-R5,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T11,Controlled Interruption and Resumption,5,5652,claude-3-7-sonnet-20250219,Node v22.16.0,1789985831.59,1789985984.03,152.44,expressiveness_failure,fail,non_expressible,2,2,1,2,0,2,0.5,2,4,10143,932,9,research/results/manifests\RUN-T11-DEE-R5.json,research/results/diffs\RUN-T11-DEE-R5.patch
RUN-T12-AGE-R1,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T12,Dynamic Tool Discovery Evolution,1,5669,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985794.01,1789985852.13,58.12,success,pass,expressible,1,0,0,0,0,0,0.0,0,1,4992,1076,5,research/results/manifests\RUN-T12-AGE-R1.json,research/results/diffs\RUN-T12-AGE-R1.patch
RUN-T12-AGE-R2,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T12,Dynamic Tool Discovery Evolution,2,5686,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985796.44,1789985898.14,101.7,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,5581,1397,6,research/results/manifests\RUN-T12-AGE-R2.json,research/results/diffs\RUN-T12-AGE-R2.patch
RUN-T12-AGE-R3,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T12,Dynamic Tool Discovery Evolution,3,5703,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985877.88,1789985987.5,109.62,success,pass,expressible,1,0,0,0,0,0,0.0,0,1,9553,1144,15,research/results/manifests\RUN-T12-AGE-R3.json,research/results/diffs\RUN-T12-AGE-R3.patch
RUN-T12-AGE-R4,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T12,Dynamic Tool Discovery Evolution,4,5720,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985799.36,1789985956.64,157.28,success,pass,expressible,1,0,0,0,0,0,0.0,0,1,7512,1314,6,research/results/manifests\RUN-T12-AGE-R4.json,research/results/diffs\RUN-T12-AGE-R4.patch
RUN-T12-AGE-R5,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T12,Dynamic Tool Discovery Evolution,5,5737,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985725.51,1789985774.37,48.86,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,10011,1976,8,research/results/manifests\RUN-T12-AGE-R5.json,research/results/diffs\RUN-T12-AGE-R5.patch
RUN-T12-LAN-R1,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T12,Dynamic Tool Discovery Evolution,1,5754,claude-3-7-sonnet-20250219,Python 3.14.2,1789985866.34,1789985957.5,91.16,success,pass,expressible,1,2,0,2,0,2,0.6667,2,3,11934,1246,6,research/results/manifests\RUN-T12-LAN-R1.json,research/results/diffs\RUN-T12-LAN-R1.patch
RUN-T12-LAN-R2,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T12,Dynamic Tool Discovery Evolution,2,5771,claude-3-7-sonnet-20250219,Python 3.14.2,1789985819.44,1789985892.35,72.91,success,pass,expressible,2,2,1,2,0,2,0.5,2,3,9984,1225,14,research/results/manifests\RUN-T12-LAN-R2.json,research/results/diffs\RUN-T12-LAN-R2.patch
RUN-T12-LAN-R3,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T12,Dynamic Tool Discovery Evolution,3,5788,claude-3-7-sonnet-20250219,Python 3.14.2,1789985777.36,1789985936.25,158.89,success,pass,expressible,2,2,0,2,0,2,0.5,2,3,7341,2309,10,research/results/manifests\RUN-T12-LAN-R3.json,research/results/diffs\RUN-T12-LAN-R3.patch
RUN-T12-LAN-R4,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T12,Dynamic Tool Discovery Evolution,4,5805,claude-3-7-sonnet-20250219,Python 3.14.2,1789985743.82,1789985815.1,71.28,success,pass,expressible,1,2,0,2,0,2,0.6667,2,2,11036,1346,5,research/results/manifests\RUN-T12-LAN-R4.json,research/results/diffs\RUN-T12-LAN-R4.patch
RUN-T12-LAN-R5,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T12,Dynamic Tool Discovery Evolution,5,5822,claude-3-7-sonnet-20250219,Python 3.14.2,1789985757.69,1789985903.93,146.24,success,pass,expressible,2,2,1,2,0,2,0.5,2,3,9744,2390,17,research/results/manifests\RUN-T12-LAN-R5.json,research/results/diffs\RUN-T12-LAN-R5.patch
RUN-T12-PYD-R1,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T12,Dynamic Tool Discovery Evolution,1,5839,claude-3-7-sonnet-20250219,Python 3.14.2,1789985817.95,1789985876.69,58.74,success,pass,expressible,2,1,0,1,0,1,0.3333,1,2,10611,2460,18,research/results/manifests\RUN-T12-PYD-R1.json,research/results/diffs\RUN-T12-PYD-R1.patch
RUN-T12-PYD-R2,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T12,Dynamic Tool Discovery Evolution,2,5856,claude-3-7-sonnet-20250219,Python 3.14.2,1789985737.9,1789985812.22,74.32,success,pass,expressible,1,3,0,3,0,3,0.75,1,3,7488,902,4,research/results/manifests\RUN-T12-PYD-R2.json,research/results/diffs\RUN-T12-PYD-R2.patch
